id,source,grade,semester,unit,difficulty,problem,answer,hint1,hint2,hint3,next_question
p_0631,generated,6,2,소수의 나눗셈,중간,2.52kg의 고기를 0.18kg씩 포장하려고 합니다. 몇 포장을 만들 수 있는지 반올림하여 소수점 첫째 자리까지 나타내세요.,14.0,소수점을 없애기 위해 100을 곱해보세요.,252 ÷ 18을 계산한 후 반올림하는 것을 잊지 마세요.,0.18kg씩 포장할 때 몇 포장을 만들 수 있는지 먼저 구해보세요.,고기를 모두 포장한 후 남은 고기의 양은 몇 kg인가요?
p_0632,generated,6,2,소수의 나눗셈,중간,4.86L의 물을 0.34L 병에 나누어 담으려고 합니다. 몇 병을 채울 수 있는지 반올림하여 소수점 첫째 자리까지 나타내세요.,14.3,소수점을 없애기 위해 100을 곱해보세요.,486 ÷ 34를 계산한 후 소수점 첫째 자리에서 반올림하세요.,0.34L 병에 몇 병을 채울 수 있는지 먼저 구해보세요.,물을 모두 담은 후 남은 물의 양은 몇 L인가요?
p_0633,generated,6,2,소수의 나눗셈,중간,7.2m의 천을 0.55m씩 자르려고 합니다. 몇 조각을 만들 수 있는지 반올림하여 소수점 첫째 자리까지 나타내세요.,13.1,소수점을 없애기 위해 100을 곱해보세요.,720 ÷ 55를 계산한 후 소수점 첫째 자리에서 반올림하세요.,0.55m씩 자를 때 몇 조각을 만들 수 있는지 먼저 구해보세요.,천을 모두 자른 후 남은 천의 길이는 몇 m인가요?
p_0634,generated,6,2,소수의 나눗셈,중간,9.06kg의 사과를 0.62kg 상자에 담으려고 합니다. 몇 상자를 채울 수 있는지 반올림하여 소수점 첫째 자리까지 나타내세요.,14.6,소수점을 없애기 위해 100을 곱해보세요.,906 ÷ 62를 계산한 후 소수점 첫째 자리에서 반올림하세요.,0.62kg 상자에 몇 상자를 채울 수 있는지 먼저 구해보세요.,사과를 모두 담은 후 남은 사과의 양은 몇 kg인가요?
p_0635,generated,6,2,소수의 나눗셈,중간,3.15m의 종이를 0.21m씩 자르려고 합니다. 몇 조각을 만들 수 있는지 반올림하여 소수점 첫째 자리까지 나타내세요.,15.0,소수점을 없애기 위해 100을 곱해보세요.,315 ÷ 21을 계산한 후 반올림하는 것을 잊지 마세요.,0.21m씩 자를 때 몇 조각을 만들 수 있는지 먼저 구해보세요.,종이를 모두 자른 후 남은 종이의 길이는 몇 m인가요?
p_0636,generated,6,2,소수의 나눗셈,중간,6.3kg의 감자를 0.42kg 봉지에 담으려고 합니다. 몇 봉지를 채울 수 있는지 반올림하여 소수점 첫째 자리까지 나타내세요.,15.0,소수점을 없애기 위해 100을 곱해보세요.,630 ÷ 42를 계산한 후 반올림하는 것을 잊지 마세요.,0.42kg 봉지에 몇 봉지를 채울 수 있는지 먼저 구해보세요.,감자를 모두 담은 후 남은 감자의 양은 몇 kg인가요?
p_0637,orca,6,2,비례식과 비례배분,중간,제임스는 폭 400피트의 새로운 주차장을 건설합니다. 주차장은 일정한 길이를 가지고 있습니다. 그 중 80%만 주차장으로 사용할 수 있습니다. 차를 주차하는 데 10평방피트가 필요합니다. 제임스는 16000대의 차를 주차할 수 있습니다. 주차장의 길이는 얼마인가요?,500피트,주차 가능한 총 면적을 먼저 구해보세요.,주차장 전체 면적과 사용 가능한 면적의 비율을 고려하세요.,직사각형의 면적 공식(면적 = 가로 × 세로)을 적용해보세요.,"폭 300m, 길이 200m인 부지에서 75%만 주차장으로 사용할 때, 1대당 15㎡가 필요하다면 최대 몇 대를 주차할 수 있나요?"
p_0638,orca,6,2,비례식과 비례배분,중간,"지하철은 분당 1.6킬로미터(km)의 속도로 이동합니다. 길이가 4.85킬로미터(km)인 다리를 완전히 건너는 데 3분 15초가 걸렸다면, 지하철의 길이는 미터(m) 단위로 얼마입니까?",350m,시간을 분 단위로 통일해 계산하세요.,지하철 이동 거리와 다리 길이의 차이로 지하철 길이를 구할 수 있습니다.,단위 변환(km→m)을 잊지 마세요.,기차가 시속 72km로 달리다가 15초 동안 완전히 1.2km 길이의 터널을 통과했습니다. 이 기차의 길이는 몇 미터입니까?
p_0639,orca,6,2,원의 넓이,쉬움,지름이 100cm인 훌라후프의 둘레를 측정했더니 314cm(cm)였습니다. 이 훌라후프의 둘레는 지름에 비해 몇 배나 더 큰가요?,3.14배,원의 둘레와 지름의 관계를 나타내는 공식이 무엇인지 생각해 보세요.,측정된 둘레 값을 지름 값으로 나누어 비율을 계산해 보세요.,계산 결과가 나타내는 수학적 상수가 무엇인지 떠올려 보세요.,반지름이 50cm인 원의 둘레를 계산해 보세요.
p_0640,orca,6,2,원의 넓이,중간,반지름이 50센티미터(cm)인 원의 둘레에 점을 배치하여 7.85센티미터(cm) 간격으로 배치하려고 합니다. 파이가 3.14일 때 몇 개의 점을 모을 수 있을까요?,40개,원의 둘레를 먼저 계산해 보세요.,계산한 둘레를 점 간격 7.85cm로 나누면 점의 개수를 구할 수 있습니다.,나눗셈 결과가 정수가 아니면 반올림하여 가장 가까운 정수로 결정합니다.,반지름이 30cm인 원의 둘레에 5cm 간격으로 점을 배치할 때 몇 개의 점이 필요할까요? (π=3.14)
p_0641,generated,6,2,원의 넓이,중간,반지름이 5cm인 원형 탁자 위의 천을 모두 덮으려면 최소 몇 cm²의 천이 필요할까요? (원주율은 3.14로 계산),78.5,원의 넓이 공식을 떠올려 보세요,반지름을 제곱한 후 원주율을 곱해야 합니다,"5×5=25, 25×3.14를 계산하면 됩니다",반지름이 7cm인 원형 접시를 만들 때 필요한 금속의 넓이는 얼마일까요?
p_0642,generated,6,2,원의 넓이,중간,둘레가 31.4cm인 원형 연못에 돌을 한 줄로 깔 때 필요한 돌의 길이는 몇 cm인가요? (원주율 3.14),31.4,원의 둘레와 돌의 길이는 같은 개념입니다,문제에서 이미 둘레를 알려줬습니다,답을 그대로 적으면 됩니다,반지름이 10cm인 원형 트랙의 둘레는 얼마인가요?
p_0643,generated,6,2,원의 넓이,중간,지름이 14cm인 원형 피자 한 판의 넓이는 몇 cm²인가요? (원주율 3.14),153.86,지름을 반으로 나눈 반지름을 먼저 구하세요,반지름 7cm로 넓이 공식을 적용합니다,"7×7=49, 49×3.14를 계산하면 됩니다",반지름이 12cm인 원형 케이크의 넓이는 얼마일까요?
p_0644,generated,6,2,원의 넓이,중간,반지름이 3cm인 원형 단추 5개를 만들 때 필요한 금속판의 총 넓이는 몇 cm²인가요? (원주율 3.14),141.3,먼저 하나의 넓이를 구한 후 개수를 곱합니다,3×3×3.14로 한 개 넓이를 계산하세요,28.26×5를 계산하면 총 넓이가 됩니다,반지름이 4cm인 원형 메달 10개의 총 넓이는 얼마인가요?
p_0645,generated,6,2,원의 넓이,중간,지름이 21cm인 원형 시계판의 넓이는 몇 cm²인가요? (원주율 3.14),346.35,지름을 반으로 나눈 반지름을 먼저 구하세요,반지름 10.5cm로 넓이 공식을 적용합니다,"10.5×10.5=110.25, 110.25×3.14를 계산합니다",반지름이 15cm인 원형 테이블의 넓이는 얼마인가요?
p_0646,generated,6,2,원의 넓이,중간,"반지름이 10cm인 원형 물통에 물을 가득 채웠을 때, 물의 표면적은 몇 cm²인가요? (원주율 3.14)",314,물통의 윗부분 면적을 구하면 됩니다,반지름 10cm로 원의 넓이를 계산합니다,10×10×3.14를 계산하면 됩니다,반지름이 12cm인 원형 그릇에 담긴 물의 표면적은 얼마인가요?
p_0647,generated,6,2,원의 넓이,중간,"둘레가 18.84cm인 원형 접시에 돌을 한 줄로 깔 때, 필요한 돌의 길이는 몇 cm인가요? (원주율 3.14)",18.84,접시의 둘레와 돌의 길이는 같습니다,문제에서 이미 둘레를 알려줬습니다,답을 그대로 적으면 됩니다,반지름이 3cm인 원형 접시에 필요한 돌의 길이는 얼마인가요?
p_0648,generated,6,2,원의 넓이,중간,반지름이 14cm인 원형 탁자 위에 종이를 덮기 위해 필요한 종이의 넓이를 구하세요. (원주율은 3.14로 계산합니다.),615.44,반지름을 두 번 곱하고 원주율을 곱해야 합니다.,14 × 14를 먼저 계산한 후 3.14를 곱해보세요.,196 × 3.14를 계산하면 정답이 나옵니다.,지름이 28cm인 원형 접시의 넓이는 얼마일까요?
p_0649,generated,6,2,원의 넓이,중간,반지름이 8cm인 원형 공원에 잔디를 깔려고 합니다. 필요한 잔디의 넓이를 구하세요. (원주율은 3.14로 계산합니다.),200.96,반지름의 제곱에 원주율을 곱해야 합니다.,8 × 8을 계산한 후 3.14를 곱해보세요.,64 × 3.14를 계산하면 정답이 나옵니다.,반지름이 10cm인 원형 화분의 넓이는 얼마일까요?
p_0650,generated,6,2,원의 넓이,어려움,반지름이 14cm인 원형 탁자 위에 종이를 덮기 위해 필요한 종이의 넓이를 구하시오. (원주율은 3.14로 계산),615.44,원의 넓이 공식을 떠올려 보세요,반지름을 제곱한 후 원주율을 곱하세요,14 × 14를 먼저 계산한 후 3.14를 곱해보세요,반지름이 21cm인 원형 화분 받침대의 넓이는 몇 cm²인가요?
p_0651,generated,6,2,원의 넓이,어려움,"지름 28cm의 원형 풀장에 물을 가득 채웠을 때, 물이 닿는 표면의 넓이를 구하시오. (원주율은 3.14로 계산)",615.44,지름을 반지름으로 먼저 변환하세요,반지름을 구한 후 넓이 공식을 적용해보세요,14cm 반지름의 원 넓이를 계산해보세요,지름 35cm의 원형 테이블보 넓이는 몇 cm²인가요?
p_0652,generated,6,2,원의 넓이,어려움,"반지름이 10.5cm인 원형 접시에 음식을 담을 때, 음식이 닿는 부분의 넓이를 구하시오. (원주율은 3.14로 계산)",346.11,소수점 있는 반지름도 같은 공식을 사용합니다,반지름을 제곱한 후 원주율을 곱하세요,10.5 × 10.5를 먼저 계산한 후 3.14를 곱해보세요,반지름이 12.5cm인 원형 팬의 넓이는 몇 cm²인가요?
p_0653,generated,6,2,원의 넓이,어려움,둘레가 43.96cm인 원형 시계판의 넓이를 구하시오. (원주율은 3.14로 계산),153.86,원주 공식으로 반지름을 먼저 구해야 합니다,43.96을 2 × 3.14로 나누어 반지름을 구하세요,7cm 반지름의 원 넓이를 계산해보세요,둘레가 31.4cm인 원형 접시의 넓이는 몇 cm²인가요?
p_0654,generated,6,2,원의 넓이,어려움,반지름이 8cm인 원형 타일과 반지름이 4cm인 원형 타일의 넓이 차이는 몇 cm²인가요? (원주율은 3.14로 계산),153.68,두 원의 넓이를 각각 구한 후 차이를 계산하세요,8cm와 4cm 반지름의 원 넓이를 따로 계산해보세요,200.96에서 50.24를 빼보세요,반지름 10cm와 6cm인 원형 타일의 넓이 차이는 몇 cm²인가요?
p_0655,generated,6,2,원의 넓이,어려움,반지름이 12cm인 원형 공원에 잔디를 깔려고 합니다. 필요한 잔디의 넓이를 구하시오. (원주율은 3.14로 계산),452.16,원의 넓이 공식을 적용하세요,반지름을 제곱한 후 원주율을 곱하세요,12 × 12를 먼저 계산한 후 3.14를 곱해보세요,반지름이 15cm인 원형 화단의 넓이는 몇 cm²인가요?
p_0656,generated,6,2,원의 넓이,어려움,둘레가 153.84cm인 원형 운동장의 넓이를 구하시오. (원주율은 3.14로 계산),615.44,원주 공식으로 반지름을 먼저 구해야 합니다,153.84를 2 × 3.14로 나누어 반지름을 구하세요,24cm 반지름의 원 넓이를 계산해보세요,둘레가 125.52cm인 원형 수영장의 넓이는 몇 cm²인가요?
p_0657,generated,6,2,원의 넓이,어려움,"반지름이 9.5cm인 원형 접시에 음식을 담을 때, 음식이 닿는 부분의 넓이를 구하시오. (원주율은 3.14로 계산)",282.49,소수점 있는 반지름도 같은 공식을 사용합니다,반지름을 제곱한 후 원주율을 곱하세요,9.5 × 9.5를 먼저 계산한 후 3.14를 곱해보세요,반지름이 11.5cm인 원형 팬의 넓이는 몇 cm²인가요?
p_0658,generated,6,2,원의 넓이,어려움,반지름이 16cm인 원형 탁자 위에 유리판을 덮기 위해 필요한 유리판의 넓이를 구하시오. (원주율은 3.14로 계산),803.84,원의 넓이 공식을 적용하세요,반지름을 제곱한 후 원주율을 곱하세요,16 × 16를 먼저 계산한 후 3.14를 곱해보세요,반지름이 18cm인 원형 거울의 넓이는 몇 cm²인가요?
p_0659,generated,6,2,원의 넓이,어려움,"반지름이 21cm인 원형 풀장에 물을 가득 채웠을 때, 물이 닿는 표면의 넓이를 구하시오. (원주율은 3.14로 계산)",1385.46,원의 넓이 공식을 적용하세요,반지름을 제곱한 후 원주율을 곱하세요,21 × 21를 먼저 계산한 후 3.14를 곱해보세요,반지름이 24cm인 원형 테이블보 넓이는 몇 cm²인가요?
p_0660,generated,6,2,"원기둥, 원뿔, 구",쉬움,반지름이 3cm이고 높이가 5cm인 원기둥의 옆면을 펼치면 어떤 도형이 될까요? 그 도형의 가로와 세로는 각각 몇 cm인가요?,"직사각형, 가로 18.84cm, 세로 5cm",원기둥 옆면을 펼치면 어떤 도형이 되는지 생각해 보세요.,원주는 어떻게 계산하나요? π는 3.14로 계산합니다.,직사각형의 가로와 세로는 각각 원기둥의 어떤 부분과 해당할까요?,"원뿔의 밑면 반지름과 높이가 각각 4cm, 6cm일 때, 원뿔의 높이와 모선의 길이는 어떻게 다른가요?"
p_0661,generated,6,2,"원기둥, 원뿔, 구",쉬움,"원뿔의 모선이 10cm이고 밑면 반지름이 6cm일 때, 원뿔의 높이는 몇 cm인가요? (√36=6)",8cm,"원뿔의 모선, 반지름, 높이는 직각삼각형을 이룹니다.",피타고라스 정리를 사용해 보세요.,모선의 제곱은 반지름 제곱과 높이 제곱의 합입니다.,"반지름이 같은 원기둥과 원뿔의 부피가 같다면, 원기둥의 높이는 원뿔의 몇 배인가요?"
p_0662,generated,6,2,"원기둥, 원뿔, 구",쉬움,"원뿔의 밑면 둘레가 31.4cm라면, 밑면의 반지름은 몇 cm인가요? (π=3.14)",5cm,원의 둘레 공식을 생각해 보세요.,공식을 변형하여 반지름을 구할 수 있습니다.,31.4 ÷ (2 × 3.14)를 계산하면 됩니다.,"원기둥의 높이가 12cm이고 옆면의 넓이가 150.72cm²라면, 밑면의 반지름은 몇 cm인가요? (π=3.14)"
p_0663,generated,6,2,"원기둥, 원뿔, 구",쉬움,"원뿔의 밑면 반지름이 7cm이고 높이가 14cm일 때, 모선의 길이는 몇 cm인가요? (√49=7, √196=14)",15.62cm,모선은 피타고라스 정리로 구할 수 있습니다.,반지름과 높이를 각각 제곱한 후 더하세요.,제곱근을 계산하면 모선의 길이가 됩니다.,"구의 반지름이 6cm일 때, 구의 표면적은 얼마인가요? (π=3.14)"
p_0664,generated,6,2,"원기둥, 원뿔, 구",쉬움,"원기둥의 높이가 8cm이고 밑면의 넓이가 50.24cm²라면, 원기둥의 부피는 얼마인가요? (π=3.14)",401.92cm³,원기둥의 부피 공식을 생각해 보세요.,밑면 넓이에 높이를 곱하면 됩니다.,50.24 × 8을 계산하면 됩니다.,"원뿔의 밑면 반지름이 3cm이고 높이가 4cm라면, 모선의 길이는 몇 cm인가요? (√7=2.65)"
p_0665,generated,6,2,"원기둥, 원뿔, 구",쉬움,"원뿔의 밑면 반지름이 5cm이고 높이가 12cm일 때, 모선의 길이는 몇 cm인가요? (√169=13)",13cm,모선은 피타고라스 정리로 구할 수 있습니다.,반지름과 높이를 각각 제곱한 후 더하세요.,제곱근을 계산하면 모선의 길이가 됩니다.,반지름이 2cm인 구의 부피는 얼마인가요? (π=3.14)
p_0666,generated,6,2,"원기둥, 원뿔, 구",쉬움,"민수는 높이 10cm인 원기둥 모양의 깡통에 물을 가득 채웠습니다. 이 깡통의 밑면 반지름이 5cm일 때, 깡통에 담긴 물의 부피는 얼마일까요? (π=3.1 사용)",785,원기둥 부피 공식을 떠올려 보세요,반지름 5cm의 제곱은 25입니다,π × 25 × 10을 계산하면 됩니다,원뿔 모양의 아이스크림 콘에 담긴 아이스크림의 부피를 구하려면 어떤 정보가 필요할까요?
